Commit,Author,Date,Message
99,f2d27aa15fca7c04f47dfca3770948f3015e17ad,Mark Struberg,Thu Jun 01 17:12:16 CEST 2023,OPENJPA-2911 move from Serp to ASM,
100,032c6fc7fedb9ae6230a6730cdf7ffb4246119e7,Mark Struberg,Thu Jun 01 14:21:05 CEST 2023,OPENJPA-2911 Bridge from BCClass <-> ASM ClassNode,
101,d13b85b13940726dc1faae89ba1f8807a24b0f49,Mark Struberg,Tue May 30 12:19:30 CEST 2023,OPENJPA-2911 remove Serp from PCSubclassValidator,
102,3ea2412003028d37f2a69971a47bb20abf589f8b,Mark Struberg,Thu May 25 18:07:41 CEST 2023,OPENJPA-2911 move PCSubclassValidator to ASM,
103,2c3d37e859a125d7521884cee711c03535731964,Mark Struberg,Thu May 25 11:13:31 CEST 2023,OPENJPA-2911 move PCSubclassValidator to ASM,
104,31681982de16a3496e0ebb6aa1efa3901ac6e6ef,Mark Struberg,Wed May 24 10:38:44 CEST 2023,OPENJPA-2911 move PCSubclassValidator to ASM,
105,b51d003ed98aa7663465aad7c9a1b554b006cc7d,Mark Struberg,Mon May 22 15:40:32 CEST 2023,OPENJPA-2911 start migrating away from Serp,
106,b238417dabeac935846fe1ce2fef28aafaeef205,Mark Struberg,Tue May 16 09:29:21 CEST 2023,OPENJPA-2911 make test cover bytecode part,
107,972f34d85fa9dad3b6991a0a7386d479fbb8e99c,Mark Struberg,Tue May 16 09:28:09 CEST 2023,upgrade xbean to 4.22,
108,39c838a56f00eea3a234698c2b9a2b3587a2178e,Mark Struberg,Tue May 16 08:17:57 CEST 2023,OPENJPA-2911 move ApplicationIdTool from Serp to ASM,
109,f19ba018e23ddbf8cdc1eef6d505340b705b257b,Mark Struberg,Mon May 15 09:58:34 CEST 2023,OPENJPA-2910 get rid of reflection,
110,2ab2746f7793e65968309520bf2ec0fe36a430ff,Mark Struberg,Mon May 15 09:16:07 CEST 2023,OPENJPA-2910 WASManagedRuntime without Serp,
111,a84728ccb17aa86f7b77f00b1316df1a0ef1ee0a,Francesco Chicchiriccò,Sun May 07 08:13:32 CEST 2023,Upgrade GH workflows with JDK 11,
112,14239329784a1b1ef2e05144457c13cc296867eb,Mark Struberg,Sat May 06 09:11:58 CEST 2023,OPENJPA-2908 reflekt Jakarta API in our readme,
113,0ddc38512d690bd18ea37103c6b78f5fa48127a3,Mark Struberg,Fri May 05 17:31:20 CEST 2023,OPENJPA-2908 finish jakarta migration,
114,2535a24d55ac9ef70837b151dc50c0682ba225eb,Mark Struberg,Thu May 04 21:31:00 CEST 2023,OPENJPA-2909 fix ClassLoading if proxy cannot be loaded,
115,ecff638a02f4bc2f1357857318657325e7d8da1e,Mark Struberg,Thu May 04 19:53:11 CEST 2023,OPENJPA-2909 fix stack calculation,
116,7532498e7ac8eda4fa38c5757daf56414b56180e,Mark Struberg,Thu May 04 18:14:43 CEST 2023,OPENJPA-2909 more class generator fixes,
117,ec946b6789184a3be7ffe7d18f59bcac4238e08e,Mark Struberg,Thu May 04 12:13:08 CEST 2023,OPENJPA-2909 more proxy generator fixes,
118,8f9547b643421dcd88975e2ac4a283b11cace51b,Mark Struberg,Wed May 03 23:16:59 CEST 2023,OPENJPA-2909 rough implementation with ASM is ready,
119,12f780eb763d0e7a39faf74d4fdb58af0f7094d7,Mark Struberg,Wed May 03 12:58:26 CEST 2023,OPENJPA-2909 implement ASM proxy for Collections,
120,87458c708bc3971763f9dc79153b9ac8aee66c8c,Mark Struberg,Tue May 02 14:47:16 CEST 2023,OPENJPA-2909 generate CalendarProxy via ASM,
121,94a2bf97be80bfc8607472d6b94d8b7ee22250c4,Mark Struberg,Tue May 02 13:39:25 CEST 2023,OPENJPA-2909 finish Date proxy via ASM,
122,65242c70b7296c581c98df5e5d4471846c879fec,Mark Struberg,Tue May 02 10:39:12 CEST 2023,OPENJPA-2909 generate ProxyDate,
123,487159da3bc5404a39e87a883410405e1ef39b02,Mark Struberg,Mon May 01 20:24:34 CEST 2023,OPENJPA-2909 first skeleton for ASM based proxies,
124,4ec4598ad1549039022a919d9c2db46722c45641,Mark Struberg,Sun Apr 30 14:21:58 CEST 2023,OPENJPA-2909 move proxy code to own package,
125,6fc05e14d00c23e3684256e5e6e63d1f71c32ecf,Mark Struberg,Tue Apr 25 16:16:46 CEST 2023,OPENJPA-2908 fix delayed collection proxies,
126,9a87badd3becc9898fb1048936420038bfc210d2,Mark Struberg,Tue Apr 25 12:33:07 CEST 2023,OPENJPA-2908 fix derby snake case test,
127,3a436b585da4e0f2acf3a2583834c0f12cae0bbb,Mark Struberg,Mon Apr 24 12:25:23 CEST 2023,OPENJPA-2809 more test fixes,
128,d9ceb44526dc60d8be91b39c92d9d606a9c07c54,Mark Struberg,Mon Apr 24 09:16:57 CEST 2023,OPENJPA-2908 Jakarta-3.0 API - WIP!,
129,05069dfee47724ec263a3bbc1c84c12739f241e4,dependabot[bot],Thu Nov 24 05:24:21 CET 2022,Bump postgresql from 42.5.0 to 42.5.1 (#109),
130,57f300b1da76b3b98b718414243b05fce996b758,dependabot[bot],Thu Nov 03 11:46:07 CET 2022,Bump kubernetes-client from 5.9.0 to 6.2.0 (#105),
131,e7cd6f65628a3741dad149dd3c0254b684255630,dependabot[bot],Fri Sep 23 06:24:42 CEST 2022,Bump ant from 1.10.9 to 1.10.11 (#103),
132,6aec10a41bf3913b7784b6f83fd252ec7048184a,s4iko,Fri Sep 23 06:20:13 CEST 2022,Log4j2 update to last version (free of vulnerability such as Log4Shell) (#101),
133,0be08390d5b2c69573b424a3b9b5ed52bb1551cc,Maxim Solodovnik,Fri Sep 23 06:12:36 CEST 2022,typo is fixed,
134,aed0e58f129eecba5beb3e13b265dc23a22ee169,Maxim Solodovnik,Fri Sep 23 06:10:44 CEST 2022,DB drivers are updated,
135,c3da147fc922dcd56c3a62c951bebac0d870d8cd,Francesco Chicchiriccò,Wed Mar 16 09:25:57 CET 2022,[maven-release-plugin] prepare for next development iteration,
136,e5933d6aeed8463b01d1a075d611e336aacddc72,Francesco Chicchiriccò,Wed Mar 16 09:25:56 CET 2022,[maven-release-plugin] prepare release 3.2.2,
137,641dfd947ecde452816c2af7ea26c8673d3a140a,Romain Manni-Bucau,Thu Mar 10 10:57:00 CET 2022,Merge pull request #93 from jeanouii/jakarta-relocate,
138,a605d872e5b4d929d1f4864eba3aa8aebcee35a7,Francesco Chicchiriccò,Thu Mar 10 10:49:13 CET 2022,[OPENJPA-2713] Fixing OffsetDateTime conversion,
139,f228d2c259f23fd17a328f719f2908cdc9ff6f52,Francesco Chicchiriccò,Mon Mar 07 17:54:14 CET 2022,[OPENJPA-2713] Allow for OffsetTime and OffsetDateTime query parameters (#94),
140,e5c29f431807e8083951ff1b9209072326f4c636,Jean-Louis Monteiro,Mon Feb 21 16:38:32 CET 2022,Requires the full package for the pattern,
141,6d7ee9ba59688db6d2841252a847a2ed63f36786,Jean-Louis Monteiro,Mon Feb 21 15:42:02 CET 2022,refine Jakarta relocate patterns,
142,68b77e1ae7a078fa336d42b0ea6bf1c9b6e65dca,Romain Manni-Bucau,Thu Feb 03 11:08:53 CET 2022,[maven-release-plugin] prepare for next development iteration,
143,000c065dbe8ceb4589fc1f789a37b8d68af6311e,Romain Manni-Bucau,Thu Feb 03 11:08:53 CET 2022,[maven-release-plugin] prepare release 3.2.1,
144,468a4538fa0446dd24da3916f92041163540385e,Maxim Solodovnik,Thu Dec 23 16:52:23 CET 2021,[OPENJPA-2896] automatic module name is set for bundles (#92),
145,e15296c4151fdaf3d807ec7ef784a0bfaf15cc5f,Maxim Solodovnik,Wed Dec 15 13:24:19 CET 2021,[OPENJPA-2893] latest H2 more or less works (#91),
146,720869a4e0470265afb67def2e33b9c7e5801a0a,Maxim Solodovnik,Wed Dec 15 13:23:10 CET 2021,[OPENJPA-2881] orm* schemas are available offline (#89),
147,cc55aec97d5f5050ba0299ed081a56c7b208465d,Romain Manni-Bucau,Sun Dec 05 18:58:34 CET 2021,Merge pull request #87 from jbonofre/OPENJPA-2889,
148,e7774e32948015cfd8de665e18a091eb2e4564bd,Romain Manni-Bucau,Wed Dec 01 08:15:38 CET 2021,Merge pull request #90 from bmarwell/OPENJPA-2891_annotation,
